minute,day,hour,day_of_week,is_weekend,room,running_washers,running_dryers,wash_queue,dry_queue
43221,30,0,2,0,men,1,5,0,5
43222,30,0,2,0,men,1,5,0,5
43223,30,0,2,0,men,1,5,0,5
43224,30,0,2,0,men,1,5,0,5
43225,30,0,2,0,men,1,5,0,5
43226,30,0,2,0,men,1,5,0,5
43227,30,0,2,0,men,1,5,0,4
43228,30,0,2,0,men,1,5,0,4
43229,30,0,2,0,men,1,5,0,4
43230,30,0,2,0,men,1,5,0,4
43231,30,0,2,0,men,1,5,0,4
43232,30,0,2,0,men,1,5,0,4
43233,30,0,2,0,men,1,5,0,4
43234,30,0,2,0,men,1,5,0,4
43235,30,0,2,0,men,1,5,0,4
43236,30,0,2,0,men,1,5,0,4
43237,30,0,2,0,men,1,5,0,4
43238,30,0,2,0,men,0,5,0,5
43239,30,0,2,0,men,0,5,0,5
43240,30,0,2,0,men,0,5,0,5
43241,30,0,2,0,men,0,5,0,5
43242,30,0,2,0,men,0,5,0,5
43243,30,0,2,0,men,0,5,0,5
43244,30,0,2,0,men,0,5,0,5
43245,30,0,2,0,men,0,5,0,5
43246,30,0,2,0,men,0,5,0,5
43247,30,0,2,0,men,0,5,0,5
43248,30,0,2,0,men,0,5,0,5
43249,30,0,2,0,men,0,5,0,5
43250,30,0,2,0,men,0,5,0,5
43251,30,0,2,0,men,0,5,0,4
43252,30,0,2,0,men,0,5,0,4
43253,30,0,2,0,men,0,5,0,4
43254,30,0,2,0,men,0,5,0,4
43255,30,0,2,0,men,0,5,0,4
43256,30,0,2,0,men,1,5,0,4
43257,30,0,2,0,men,1,5,0,4
43258,30,0,2,0,men,1,5,0,4
43259,30,0,2,0,men,1,5,0,4
43260,30,1,2,0,men,1,5,0,4
43261,30,1,2,0,men,1,5,0,4
43262,30,1,2,0,men,1,5,0,4
43263,30,1,2,0,men,1,5,0,4
43264,30,1,2,0,men,1,5,0,4
43265,30,1,2,0,men,1,5,0,4
43266,30,1,2,0,men,1,5,0,3
43267,30,1,2,0,men,1,5,0,3
43268,30,1,2,0,men,2,5,0,3
43269,30,1,2,0,men,2,5,0,3
43270,30,1,2,0,men,2,5,0,3
43271,30,1,2,0,men,2,5,0,3
43272,30,1,2,0,men,2,5,0,2
43273,30,1,2,0,men,2,5,0,2
43274,30,1,2,0,men,2,5,0,2
43275,30,1,2,0,men,2,5,0,2
43276,30,1,2,0,men,2,5,0,2
43277,30,1,2,0,men,2,5,0,2
43278,30,1,2,0,men,2,5,0,2
43279,30,1,2,0,men,2,5,0,2
43280,30,1,2,0,men,3,5,0,2
43281,30,1,2,0,men,3,5,0,2
43282,30,1,2,0,men,3,5,0,2
43283,30,1,2,0,men,3,5,0,2
43284,30,1,2,0,men,3,5,0,2
43285,30,1,2,0,men,3,5,0,2
43286,30,1,2,0,men,3,5,0,2
43287,30,1,2,0,men,3,5,0,2
43288,30,1,2,0,men,3,5,0,2
43289,30,1,2,0,men,3,5,0,2
43290,30,1,2,0,men,3,5,0,2
43291,30,1,2,0,men,3,5,0,2
43292,30,1,2,0,men,3,5,0,2
43293,30,1,2,0,men,3,5,0,2
43294,30,1,2,0,men,4,5,0,2
43295,30,1,2,0,men,4,5,0,2
43296,30,1,2,0,men,4,5,0,2
43297,30,1,2,0,men,4,5,0,2
43298,30,1,2,0,men,4,5,0,2
43299,30,1,2,0,men,4,5,0,2
43300,30,1,2,0,men,4,5,0,2
43301,30,1,2,0,men,4,5,0,2
43302,30,1,2,0,men,3,5,0,2
43303,30,1,2,0,men,3,5,0,2
43304,30,1,2,0,men,3,5,0,2
43305,30,1,2,0,men,3,5,0,2
43306,30,1,2,0,men,3,5,0,2
43307,30,1,2,0,men,3,5,0,2
43308,30,1,2,0,men,3,5,0,2
43309,30,1,2,0,men,3,5,0,2
43310,30,1,2,0,men,3,5,0,2
43311,30,1,2,0,men,3,5,0,2
43312,30,1,2,0,men,3,5,0,2
43313,30,1,2,0,men,3,5,0,2
43314,30,1,2,0,men,3,5,0,2
43315,30,1,2,0,men,3,5,0,2
43316,30,1,2,0,men,3,5,0,2
43317,30,1,2,0,men,3,5,0,2
43318,30,1,2,0,men,3,5,0,2
43319,30,1,2,0,men,2,5,0,3
43320,30,2,2,0,men,2,5,0,3
43321,30,2,2,0,men,2,5,0,2
43322,30,2,2,0,men,2,5,0,1
43323,30,2,2,0,men,2,5,0,1
43324,30,2,2,0,men,2,5,0,1
43325,30,2,2,0,men,2,5,0,1
43326,30,2,2,0,men,2,5,0,1
43327,30,2,2,0,men,2,5,0,1
43328,30,2,2,0,men,2,5,0,1
43329,30,2,2,0,men,2,5,0,1
43330,30,2,2,0,men,2,5,0,1
43331,30,2,2,0,men,2,5,0,1
43332,30,2,2,0,men,2,5,0,1
43333,30,2,2,0,men,2,5,0,1
43334,30,2,2,0,men,2,5,0,1
43335,30,2,2,0,men,2,5,0,1
43336,30,2,2,0,men,2,5,0,1
43337,30,2,2,0,men,2,5,0,1
43338,30,2,2,0,men,2,5,0,1
43339,30,2,2,0,men,2,5,0,0
43340,30,2,2,0,men,2,5,0,0
43341,30,2,2,0,men,2,5,0,0
43342,30,2,2,0,men,2,5,0,0
43343,30,2,2,0,men,2,5,0,0
43344,30,2,2,0,men,2,5,0,0
43345,30,2,2,0,men,1,5,0,1
43346,30,2,2,0,men,0,5,0,2
43347,30,2,2,0,men,0,5,0,2
43348,30,2,2,0,men,0,5,0,2
43349,30,2,2,0,men,0,5,0,2
43350,30,2,2,0,men,0,5,0,2
43351,30,2,2,0,men,0,5,0,2
43352,30,2,2,0,men,0,5,0,2
43353,30,2,2,0,men,0,5,0,2
43354,30,2,2,0,men,0,5,0,2
43355,30,2,2,0,men,0,5,0,2
43356,30,2,2,0,men,0,5,0,2
43357,30,2,2,0,men,0,5,0,2
43358,30,2,2,0,men,0,5,0,2
43359,30,2,2,0,men,0,5,0,2
43360,30,2,2,0,men,0,5,0,2
43361,30,2,2,0,men,0,5,0,2
43362,30,2,2,0,men,0,5,0,2
43363,30,2,2,0,men,0,5,0,2
43364,30,2,2,0,men,0,5,0,2
43365,30,2,2,0,men,0,5,0,2
43366,30,2,2,0,men,0,5,0,2
43367,30,2,2,0,men,0,5,0,2
43368,30,2,2,0,men,0,5,0,2
43369,30,2,2,0,men,0,5,0,2
43370,30,2,2,0,men,0,5,0,2
43371,30,2,2,0,men,0,5,0,2
43372,30,2,2,0,men,0,5,0,2
43373,30,2,2,0,men,0,5,0,2
43374,30,2,2,0,men,0,5,0,2
43375,30,2,2,0,men,0,5,0,2
43376,30,2,2,0,men,0,5,0,2
43377,30,2,2,0,men,0,5,0,2
43378,30,2,2,0,men,0,5,0,2
43379,30,2,2,0,men,0,5,0,2
43380,30,3,2,0,men,0,5,0,2
43381,30,3,2,0,men,0,5,0,1
43382,30,3,2,0,men,0,5,0,1
43383,30,3,2,0,men,0,5,0,1
43384,30,3,2,0,men,0,5,0,1
43385,30,3,2,0,men,0,5,0,0
43386,30,3,2,0,men,0,5,0,0
43387,30,3,2,0,men,0,5,0,0
43388,30,3,2,0,men,0,5,0,0
43389,30,3,2,0,men,0,5,0,0
43390,30,3,2,0,men,1,5,0,0
43391,30,3,2,0,men,1,5,0,0
43392,30,3,2,0,men,2,5,0,0
43393,30,3,2,0,men,2,5,0,0
43394,30,3,2,0,men,2,5,0,0
43395,30,3,2,0,men,2,5,0,0
43396,30,3,2,0,men,2,5,0,0
43397,30,3,2,0,men,2,5,0,0
43398,30,3,2,0,men,2,5,0,0
43399,30,3,2,0,men,2,5,0,0
43400,30,3,2,0,men,2,5,0,0
43401,30,3,2,0,men,2,5,0,0
43402,30,3,2,0,men,3,5,0,0
43403,30,3,2,0,men,3,5,0,0
43404,30,3,2,0,men,3,5,0,0
43405,30,3,2,0,men,3,5,0,0
43406,30,3,2,0,men,3,5,0,0
43407,30,3,2,0,men,3,5,0,0
43408,30,3,2,0,men,3,5,0,0
43409,30,3,2,0,men,3,4,0,0
43410,30,3,2,0,men,3,4,0,0
43411,30,3,2,0,men,3,4,0,0
43412,30,3,2,0,men,3,4,0,0
43413,30,3,2,0,men,3,4,0,0
43414,30,3,2,0,men,3,4,0,0
43415,30,3,2,0,men,3,4,0,0
43416,30,3,2,0,men,3,4,0,0
43417,30,3,2,0,men,3,4,0,0
43418,30,3,2,0,men,3,4,0,0
43419,30,3,2,0,men,3,4,0,0
43420,30,3,2,0,men,3,4,0,0
43421,30,3,2,0,men,3,4,0,0
43422,30,3,2,0,men,3,3,0,0
43423,30,3,2,0,men,3,3,0,0
43424,30,3,2,0,men,3,3,0,0
43425,30,3,2,0,men,3,3,0,0
43426,30,3,2,0,men,3,3,0,0
43427,30,3,2,0,men,3,3,0,0
43428,30,3,2,0,men,3,3,0,0
43429,30,3,2,0,men,3,3,0,0
43430,30,3,2,0,men,3,3,0,0
43431,30,3,2,0,men,3,2,0,0
43432,30,3,2,0,men,3,2,0,0
43433,30,3,2,0,men,3,2,0,0
43434,30,3,2,0,men,4,2,0,0
43435,30,3,2,0,men,4,2,0,0
43436,30,3,2,0,men,3,3,0,0
43437,30,3,2,0,men,2,4,0,0
43438,30,3,2,0,men,2,4,0,0
43439,30,3,2,0,men,2,4,0,0
43440,30,4,2,0,men,2,4,0,0
43441,30,4,2,0,men,2,4,0,0
43442,30,4,2,0,men,2,4,0,0
43443,30,4,2,0,men,2,4,0,0
43444,30,4,2,0,men,2,4,0,0
43445,30,4,2,0,men,2,4,0,0
43446,30,4,2,0,men,2,4,0,0
43447,30,4,2,0,men,2,4,0,0
43448,30,4,2,0,men,2,4,0,0
43449,30,4,2,0,men,2,4,0,0
43450,30,4,2,0,men,2,4,0,0
43451,30,4,2,0,men,2,4,0,0
43452,30,4,2,0,men,2,4,0,0
43453,30,4,2,0,men,2,4,0,0
43454,30,4,2,0,men,2,4,0,0
43455,30,4,2,0,men,2,4,0,0
43456,30,4,2,0,men,1,4,0,0
43457,30,4,2,0,men,1,4,0,0
43458,30,4,2,0,men,1,4,0,0
43459,30,4,2,0,men,1,4,0,0
43460,30,4,2,0,men,1,4,0,0
43461,30,4,2,0,men,1,4,0,0
43462,30,4,2,0,men,1,4,0,0
43463,30,4,2,0,men,1,4,0,0
43464,30,4,2,0,men,1,4,0,0
43465,30,4,2,0,men,1,4,0,0
43466,30,4,2,0,men,1,4,0,0
43467,30,4,2,0,men,1,4,0,0
43468,30,4,2,0,men,1,4,0,0
43469,30,4,2,0,men,1,4,0,0
43470,30,4,2,0,men,1,4,0,0
43471,30,4,2,0,men,1,4,0,0
43472,30,4,2,0,men,1,4,0,0
43473,30,4,2,0,men,1,4,0,0
43474,30,4,2,0,men,1,4,0,0
43475,30,4,2,0,men,1,4,0,0
43476,30,4,2,0,men,1,4,0,0
43477,30,4,2,0,men,1,4,0,0
43478,30,4,2,0,men,1,4,0,0
43479,30,4,2,0,men,1,4,0,0
43480,30,4,2,0,men,0,5,0,0
43481,30,4,2,0,men,0,5,0,0
43482,30,4,2,0,men,0,5,0,0
43483,30,4,2,0,men,0,5,0,0
43484,30,4,2,0,men,0,5,0,0
43485,30,4,2,0,men,0,4,0,0
43486,30,4,2,0,men,0,4,0,0
43487,30,4,2,0,men,0,4,0,0
43488,30,4,2,0,men,1,4,0,0
43489,30,4,2,0,men,1,4,0,0
43490,30,4,2,0,men,1,4,0,0
43491,30,4,2,0,men,1,4,0,0
43492,30,4,2,0,men,1,4,0,0
43493,30,4,2,0,men,1,3,0,0
43494,30,4,2,0,men,1,3,0,0
43495,30,4,2,0,men,1,3,0,0
43496,30,4,2,0,men,1,3,0,0
43497,30,4,2,0,men,2,3,0,0
43498,30,4,2,0,men,2,3,0,0
43499,30,4,2,0,men,2,3,0,0
43500,30,5,2,0,men,2,3,0,0
43501,30,5,2,0,men,2,3,0,0
43502,30,5,2,0,men,2,3,0,0
43503,30,5,2,0,men,2,3,0,0
43504,30,5,2,0,men,2,3,0,0
43505,30,5,2,0,men,2,3,0,0
43506,30,5,2,0,men,2,3,0,0
43507,30,5,2,0,men,2,3,0,0
43508,30,5,2,0,men,3,3,0,0
43509,30,5,2,0,men,3,3,0,0
43510,30,5,2,0,men,3,3,0,0
43511,30,5,2,0,men,3,3,0,0
43512,30,5,2,0,men,3,3,0,0
43513,30,5,2,0,men,3,3,0,0
43514,30,5,2,0,men,3,3,0,0
43515,30,5,2,0,men,3,3,0,0
43516,30,5,2,0,men,3,3,0,0
43517,30,5,2,0,men,3,3,0,0
43518,30,5,2,0,men,3,3,0,0
43519,30,5,2,0,men,3,3,0,0
43520,30,5,2,0,men,3,3,0,0
43521,30,5,2,0,men,3,3,0,0
43522,30,5,2,0,men,3,3,0,0
43523,30,5,2,0,men,3,3,0,0
43524,30,5,2,0,men,3,3,0,0
43525,30,5,2,0,men,3,3,0,0
43526,30,5,2,0,men,3,3,0,0
43527,30,5,2,0,men,3,3,0,0
43528,30,5,2,0,men,3,3,0,0
43529,30,5,2,0,men,3,3,0,0
43530,30,5,2,0,men,3,3,0,0
43531,30,5,2,0,men,3,3,0,0
43532,30,5,2,0,men,3,3,0,0
43533,30,5,2,0,men,3,3,0,0
43534,30,5,2,0,men,3,3,0,0
43535,30,5,2,0,men,2,3,0,0
43536,30,5,2,0,men,2,3,0,0
43537,30,5,2,0,men,2,3,0,0
43538,30,5,2,0,men,2,3,0,0
43539,30,5,2,0,men,3,3,0,0
43540,30,5,2,0,men,3,3,0,0
43541,30,5,2,0,men,3,3,0,0
43542,30,5,2,0,men,3,3,0,0
43543,30,5,2,0,men,2,4,0,0
43544,30,5,2,0,men,2,4,0,0
43545,30,5,2,0,men,2,4,0,0
43546,30,5,2,0,men,2,4,0,0
43547,30,5,2,0,men,2,3,0,0
43548,30,5,2,0,men,2,3,0,0
43549,30,5,2,0,men,2,3,0,0
43550,30,5,2,0,men,2,3,0,0
43551,30,5,2,0,men,2,3,0,0
43552,30,5,2,0,men,2,3,0,0
43553,30,5,2,0,men,2,3,0,0
43554,30,5,2,0,men,2,3,0,0
43555,30,5,2,0,men,2,3,0,0
43556,30,5,2,0,men,2,3,0,0
43557,30,5,2,0,men,2,3,0,0
43558,30,5,2,0,men,2,3,0,0
43559,30,5,2,0,men,2,3,0,0
43560,30,6,2,0,men,1,3,0,0
43561,30,6,2,0,men,1,3,0,0
43562,30,6,2,0,men,1,3,0,0
43563,30,6,2,0,men,1,3,0,0
43564,30,6,2,0,men,2,3,0,0
43565,30,6,2,0,men,2,3,0,0
43566,30,6,2,0,men,2,3,0,0
43567,30,6,2,0,men,2,3,0,0
43568,30,6,2,0,men,2,3,0,0
43569,30,6,2,0,men,2,3,0,0
43570,30,6,2,0,men,2,3,0,0
43571,30,6,2,0,men,2,3,0,0
43572,30,6,2,0,men,2,3,0,0
43573,30,6,2,0,men,2,3,0,0
43574,30,6,2,0,men,2,3,0,0
43575,30,6,2,0,men,2,3,0,0
43576,30,6,2,0,men,2,3,0,0
43577,30,6,2,0,men,2,3,0,0
43578,30,6,2,0,men,2,3,0,0
43579,30,6,2,0,men,2,3,0,0
43580,30,6,2,0,men,2,3,0,0
43581,30,6,2,0,men,2,3,0,0
43582,30,6,2,0,men,2,3,0,0
43583,30,6,2,0,men,2,3,0,0
43584,30,6,2,0,men,2,3,0,0
43585,30,6,2,0,men,2,3,0,0
43586,30,6,2,0,men,2,3,0,0
43587,30,6,2,0,men,2,3,0,0
43588,30,6,2,0,men,2,3,0,0
43589,30,6,2,0,men,2,3,0,0
43590,30,6,2,0,men,2,3,0,0
43591,30,6,2,0,men,2,3,0,0
43592,30,6,2,0,men,1,3,0,0
43593,30,6,2,0,men,1,3,0,0
43594,30,6,2,0,men,1,3,0,0
43595,30,6,2,0,men,1,3,0,0
43596,30,6,2,0,men,1,3,0,0
43597,30,6,2,0,men,1,3,0,0
43598,30,6,2,0,men,1,2,0,0
43599,30,6,2,0,men,1,2,0,0
43600,30,6,2,0,men,1,2,0,0
43601,30,6,2,0,men,1,2,0,0
43602,30,6,2,0,men,2,2,0,0
43603,30,6,2,0,men,2,2,0,0
43604,30,6,2,0,men,2,2,0,0
43605,30,6,2,0,men,2,2,0,0
43606,30,6,2,0,men,2,2,0,0
43607,30,6,2,0,men,2,2,0,0
43608,30,6,2,0,men,2,2,0,0
43609,30,6,2,0,men,2,2,0,0
43610,30,6,2,0,men,2,2,0,0
43611,30,6,2,0,men,1,2,0,0
43612,30,6,2,0,men,1,2,0,0
43613,30,6,2,0,men,1,2,0,0
43614,30,6,2,0,men,2,2,0,0
43615,30,6,2,0,men,2,2,0,0
43616,30,6,2,0,men,2,2,0,0
43617,30,6,2,0,men,2,2,0,0
43618,30,6,2,0,men,2,2,0,0
43619,30,6,2,0,men,2,2,0,0
43620,30,7,2,0,men,2,2,0,0
43621,30,7,2,0,men,2,2,0,0
43622,30,7,2,0,men,2,2,0,0
43623,30,7,2,0,men,2,2,0,0
43624,30,7,2,0,men,2,2,0,0
43625,30,7,2,0,men,2,2,0,0
43626,30,7,2,0,men,2,2,0,0
43627,30,7,2,0,men,3,2,0,0
43628,30,7,2,0,men,3,2,0,0
43629,30,7,2,0,men,3,2,0,0
43630,30,7,2,0,men,3,2,0,0
43631,30,7,2,0,men,3,2,0,0
43632,30,7,2,0,men,4,2,0,0
43633,30,7,2,0,men,4,2,0,0
43634,30,7,2,0,men,4,2,0,0
43635,30,7,2,0,men,4,2,0,0
43636,30,7,2,0,men,4,2,0,0
43637,30,7,2,0,men,4,2,0,0
43638,30,7,2,0,men,4,2,0,0
43639,30,7,2,0,men,4,2,0,0
43640,30,7,2,0,men,4,2,0,0
43641,30,7,2,0,men,4,2,0,0
43642,30,7,2,0,men,4,2,0,0
43643,30,7,2,0,men,5,2,0,0
43644,30,7,2,0,men,5,2,0,0
43645,30,7,2,0,men,5,2,0,0
43646,30,7,2,0,men,5,2,0,0
43647,30,7,2,0,men,5,2,0,0
43648,30,7,2,0,men,5,2,0,0
43649,30,7,2,0,men,5,3,0,0
43650,30,7,2,0,men,5,3,0,0
43651,30,7,2,0,men,5,3,0,0
43652,30,7,2,0,men,5,3,0,0
43653,30,7,2,0,men,5,3,0,0
43654,30,7,2,0,men,5,2,0,0
43655,30,7,2,0,men,5,1,0,0
43656,30,7,2,0,men,5,1,0,0
43657,30,7,2,0,men,5,1,0,0
43658,30,7,2,0,men,5,1,0,0
43659,30,7,2,0,men,5,1,0,0
43660,30,7,2,0,men,4,2,0,0
43661,30,7,2,0,men,4,2,0,0
43662,30,7,2,0,men,5,2,0,0
43663,30,7,2,0,men,5,2,0,0
43664,30,7,2,0,men,5,2,0,0
43665,30,7,2,0,men,5,2,0,0
43666,30,7,2,0,men,5,2,0,0
43667,30,7,2,0,men,5,2,0,0
43668,30,7,2,0,men,5,2,0,0
43669,30,7,2,0,men,5,2,0,0
43670,30,7,2,0,men,5,2,0,0
43671,30,7,2,0,men,5,2,0,0
43672,30,7,2,0,men,5,2,0,0
43673,30,7,2,0,men,5,2,0,0
43674,30,7,2,0,men,5,2,0,0
43675,30,7,2,0,men,5,2,0,0
43676,30,7,2,0,men,5,2,0,0
43677,30,7,2,0,men,5,2,0,0
43678,30,7,2,0,men,4,3,0,0
43679,30,7,2,0,men,4,3,0,0
43680,30,8,2,0,men,4,3,0,0
43681,30,8,2,0,men,4,3,0,0
43682,30,8,2,0,men,4,3,0,0
43683,30,8,2,0,men,4,3,0,0
43684,30,8,2,0,men,4,3,0,0
43685,30,8,2,0,men,4,3,0,0
43686,30,8,2,0,men,5,3,0,0
43687,30,8,2,0,men,4,4,0,0
43688,30,8,2,0,men,3,5,0,0
43689,30,8,2,0,men,3,5,0,0
43690,30,8,2,0,men,3,5,0,0
43691,30,8,2,0,men,3,5,0,0
43692,30,8,2,0,men,3,5,0,0
43693,30,8,2,0,men,3,5,0,0
43694,30,8,2,0,men,3,5,0,0
43695,30,8,2,0,men,2,5,0,1
43696,30,8,2,0,men,2,5,0,1
43697,30,8,2,0,men,2,5,0,1
43698,30,8,2,0,men,2,5,0,1
43699,30,8,2,0,men,2,5,0,1
43700,30,8,2,0,men,2,5,0,1
43701,30,8,2,0,men,2,5,0,1
43702,30,8,2,0,men,3,5,0,1
43703,30,8,2,0,men,3,5,0,1
43704,30,8,2,0,men,3,5,0,1
43705,30,8,2,0,men,3,5,0,1
43706,30,8,2,0,men,3,5,0,1
43707,30,8,2,0,men,3,5,0,1
43708,30,8,2,0,men,3,5,0,1
43709,30,8,2,0,men,3,5,0,1
43710,30,8,2,0,men,3,5,0,1
43711,30,8,2,0,men,3,5,0,1
43712,30,8,2,0,men,3,5,0,1
43713,30,8,2,0,men,3,5,0,1
43714,30,8,2,0,men,3,5,0,1
43715,30,8,2,0,men,3,5,0,1
43716,30,8,2,0,men,3,5,0,1
43717,30,8,2,0,men,3,5,0,1
43718,30,8,2,0,men,3,5,0,1
43719,30,8,2,0,men,3,5,0,1
43720,30,8,2,0,men,3,5,0,1
43721,30,8,2,0,men,3,5,0,1
43722,30,8,2,0,men,2,5,0,2
43723,30,8,2,0,men,2,5,0,2
43724,30,8,2,0,men,2,5,0,2
43725,30,8,2,0,men,2,5,0,2
43726,30,8,2,0,men,2,5,0,2
43727,30,8,2,0,men,3,5,0,2
43728,30,8,2,0,men,3,5,0,2
43729,30,8,2,0,men,3,5,0,2
43730,30,8,2,0,men,3,5,0,2
43731,30,8,2,0,men,2,5,0,3
43732,30,8,2,0,men,2,5,0,3
43733,30,8,2,0,men,2,5,0,3
43734,30,8,2,0,men,2,5,0,2
43735,30,8,2,0,men,2,5,0,2
43736,30,8,2,0,men,2,5,0,2
43737,30,8,2,0,men,2,5,0,2
43738,30,8,2,0,men,2,5,0,2
43739,30,8,2,0,men,2,5,0,2
43740,30,9,2,0,men,2,5,0,2
43741,30,9,2,0,men,2,5,0,2
43742,30,9,2,0,men,2,5,0,2
43743,30,9,2,0,men,2,5,0,2
43744,30,9,2,0,men,2,5,0,2
43745,30,9,2,0,men,2,5,0,2
43746,30,9,2,0,men,2,5,0,2
43747,30,9,2,0,men,2,5,0,2
43748,30,9,2,0,men,2,5,0,2
43749,30,9,2,0,men,2,5,0,2
43750,30,9,2,0,men,2,5,0,2
43751,30,9,2,0,men,2,5,0,2
43752,30,9,2,0,men,3,5,0,2
43753,30,9,2,0,men,3,5,0,2
43754,30,9,2,0,men,3,5,0,2
43755,30,9,2,0,men,2,5,0,3
43756,30,9,2,0,men,2,5,0,3
43757,30,9,2,0,men,2,5,0,3
43758,30,9,2,0,men,2,5,0,3
43759,30,9,2,0,men,2,5,0,3
43760,30,9,2,0,men,2,5,0,3
43761,30,9,2,0,men,2,5,0,3
43762,30,9,2,0,men,2,5,0,3
43763,30,9,2,0,men,2,5,0,3
43764,30,9,2,0,men,2,5,0,2
43765,30,9,2,0,men,2,5,0,1
43766,30,9,2,0,men,2,5,0,1
43767,30,9,2,0,men,2,5,0,1
43768,30,9,2,0,men,2,5,0,1
43769,30,9,2,0,men,2,5,0,1
43770,30,9,2,0,men,2,5,0,1
43771,30,9,2,0,men,2,5,0,1
43772,30,9,2,0,men,2,5,0,1
43773,30,9,2,0,men,2,5,0,1
43774,30,9,2,0,men,2,5,0,1
43775,30,9,2,0,men,2,5,0,0
43776,30,9,2,0,men,2,5,0,0
43777,30,9,2,0,men,1,5,0,1
43778,30,9,2,0,men,1,5,0,1
43779,30,9,2,0,men,1,5,0,1
43780,30,9,2,0,men,1,5,0,1
43781,30,9,2,0,men,1,5,0,1
43782,30,9,2,0,men,1,5,0,1
43783,30,9,2,0,men,2,5,0,1
43784,30,9,2,0,men,2,5,0,1
43785,30,9,2,0,men,2,5,0,1
43786,30,9,2,0,men,2,5,0,1
43787,30,9,2,0,men,2,5,0,1
43788,30,9,2,0,men,2,5,0,1
43789,30,9,2,0,men,2,5,0,1
43790,30,9,2,0,men,2,5,0,1
43791,30,9,2,0,men,2,5,0,1
43792,30,9,2,0,men,2,5,0,1
43793,30,9,2,0,men,2,5,0,0
43794,30,9,2,0,men,2,5,0,0
43795,30,9,2,0,men,2,5,0,0
43796,30,9,2,0,men,2,5,0,0
43797,30,9,2,0,men,2,5,0,0
43798,30,9,2,0,men,2,5,0,0
43799,30,9,2,0,men,2,5,0,0
43800,30,10,2,0,men,2,5,0,0
43801,30,10,2,0,men,2,5,0,0
43802,30,10,2,0,men,2,5,0,0
43803,30,10,2,0,men,2,5,0,0
43804,30,10,2,0,men,1,5,0,1
43805,30,10,2,0,men,1,5,0,1
43806,30,10,2,0,men,1,5,0,1
43807,30,10,2,0,men,1,5,0,1
43808,30,10,2,0,men,1,5,0,1
43809,30,10,2,0,men,1,5,0,1
43810,30,10,2,0,men,1,5,0,1
43811,30,10,2,0,men,1,5,0,1
43812,30,10,2,0,men,1,5,0,1
43813,30,10,2,0,men,1,5,0,1
43814,30,10,2,0,men,1,5,0,1
43815,30,10,2,0,men,1,5,0,1
43816,30,10,2,0,men,1,5,0,1
43817,30,10,2,0,men,1,5,0,1
43818,30,10,2,0,men,1,5,0,1
43819,30,10,2,0,men,1,5,0,1
43820,30,10,2,0,men,1,5,0,1
43821,30,10,2,0,men,0,5,0,2
43822,30,10,2,0,men,0,5,0,2
43823,30,10,2,0,men,0,5,0,2
43824,30,10,2,0,men,0,5,0,2
43825,30,10,2,0,men,0,5,0,2
43826,30,10,2,0,men,1,5,0,2
43827,30,10,2,0,men,1,5,0,2
43828,30,10,2,0,men,1,5,0,2
43829,30,10,2,0,men,1,5,0,2
43830,30,10,2,0,men,1,5,0,2
43831,30,10,2,0,men,1,5,0,2
43832,30,10,2,0,men,1,5,0,2
43833,30,10,2,0,men,1,5,0,2
43834,30,10,2,0,men,1,5,0,2
43835,30,10,2,0,men,2,5,0,2
43836,30,10,2,0,men,2,5,0,2
43837,30,10,2,0,men,2,5,0,2
43838,30,10,2,0,men,2,5,0,2
43839,30,10,2,0,men,2,5,0,2
43840,30,10,2,0,men,2,5,0,2
43841,30,10,2,0,men,2,5,0,2
43842,30,10,2,0,men,2,5,0,2
43843,30,10,2,0,men,2,5,0,1
43844,30,10,2,0,men,2,5,0,1
43845,30,10,2,0,men,2,5,0,1
43846,30,10,2,0,men,2,5,0,1
43847,30,10,2,0,men,2,5,0,1
43848,30,10,2,0,men,2,5,0,1
43849,30,10,2,0,men,2,5,0,1
43850,30,10,2,0,men,2,5,0,1
43851,30,10,2,0,men,2,5,0,1
43852,30,10,2,0,men,2,5,0,1
43853,30,10,2,0,men,2,5,0,1
43854,30,10,2,0,men,2,5,0,1
43855,30,10,2,0,men,2,5,0,1
43856,30,10,2,0,men,2,5,0,1
43857,30,10,2,0,men,2,5,0,1
43858,30,10,2,0,men,2,5,0,1
43859,30,10,2,0,men,2,5,0,1
43860,30,11,2,0,men,2,5,0,1
43861,30,11,2,0,men,2,5,0,1
43862,30,11,2,0,men,2,5,0,1
43863,30,11,2,0,men,2,5,0,1
43864,30,11,2,0,men,2,5,0,0
43865,30,11,2,0,men,2,4,0,0
43866,30,11,2,0,men,2,4,0,0
43867,30,11,2,0,men,2,4,0,0
43868,30,11,2,0,men,2,4,0,0
43869,30,11,2,0,men,2,4,0,0
43870,30,11,2,0,men,2,3,0,0
43871,30,11,2,0,men,1,3,0,0
43872,30,11,2,0,men,1,3,0,0
43873,30,11,2,0,men,1,3,0,0
43874,30,11,2,0,men,1,3,0,0
43875,30,11,2,0,men,1,3,0,0
43876,30,11,2,0,men,0,3,0,0
43877,30,11,2,0,men,1,3,0,0
43878,30,11,2,0,men,1,3,0,0
43879,30,11,2,0,men,1,3,0,0
43880,30,11,2,0,men,1,3,0,0
43881,30,11,2,0,men,1,3,0,0
43882,30,11,2,0,men,1,3,0,0
43883,30,11,2,0,men,1,3,0,0
43884,30,11,2,0,men,1,2,0,0
